filename,char,font_name
lucon.ttf_23.png,#,lucon.ttf
lucon.ttf_24.png,$,lucon.ttf
lucon.ttf_25.png,%,lucon.ttf
lucon.ttf_26.png,&,lucon.ttf
lucon.ttf_27.png,',lucon.ttf
lucon.ttf_28.png,(,lucon.ttf
lucon.ttf_29.png,),lucon.ttf
lucon.ttf_2a.png,*,lucon.ttf
lucon.ttf_2b.png,+,lucon.ttf
lucon.ttf_2c.png,,,lucon.ttf
lucon.ttf_2d.png,-,lucon.ttf
lucon.ttf_2e.png,.,lucon.ttf
lucon.ttf_2f.png,/,lucon.ttf
lucon.ttf_30.png,0,lucon.ttf
lucon.ttf_31.png,1,lucon.ttf
lucon.ttf_32.png,2,lucon.ttf
lucon.ttf_33.png,3,lucon.ttf
lucon.ttf_34.png,4,lucon.ttf
lucon.ttf_35.png,5,lucon.ttf
lucon.ttf_36.png,6,lucon.ttf
lucon.ttf_37.png,7,lucon.ttf
lucon.ttf_38.png,8,lucon.ttf
lucon.ttf_39.png,9,lucon.ttf
lucon.ttf_3a.png,:,lucon.ttf
lucon.ttf_3b.png,;,lucon.ttf
lucon.ttf_3c.png,<,lucon.ttf
lucon.ttf_3d.png,=,lucon.ttf
lucon.ttf_3e.png,>,lucon.ttf
lucon.ttf_3f.png,?,lucon.ttf
lucon.ttf_40.png,@,lucon.ttf
lucon.ttf_41.png,A,lucon.ttf
lucon.ttf_42.png,B,lucon.ttf
lucon.ttf_43.png,C,lucon.ttf
lucon.ttf_44.png,D,lucon.ttf
lucon.ttf_45.png,E,lucon.ttf
lucon.ttf_46.png,F,lucon.ttf
lucon.ttf_47.png,G,lucon.ttf
lucon.ttf_48.png,H,lucon.ttf
lucon.ttf_49.png,I,lucon.ttf
lucon.ttf_4a.png,J,lucon.ttf
lucon.ttf_4b.png,K,lucon.ttf
lucon.ttf_4c.png,L,lucon.ttf
lucon.ttf_4d.png,M,lucon.ttf
lucon.ttf_4e.png,N,lucon.ttf
lucon.ttf_4f.png,O,lucon.ttf
lucon.ttf_50.png,P,lucon.ttf
lucon.ttf_51.png,Q,lucon.ttf
lucon.ttf_52.png,R,lucon.ttf
lucon.ttf_53.png,S,lucon.ttf
lucon.ttf_54.png,T,lucon.ttf
lucon.ttf_55.png,U,lucon.ttf
lucon.ttf_56.png,V,lucon.ttf
lucon.ttf_57.png,W,lucon.ttf
lucon.ttf_58.png,X,lucon.ttf
lucon.ttf_59.png,Y,lucon.ttf
lucon.ttf_5a.png,Z,lucon.ttf
lucon.ttf_5b.png,[,lucon.ttf
lucon.ttf_5c.png,\,lucon.ttf
lucon.ttf_5d.png,],lucon.ttf
lucon.ttf_5e.png,^,lucon.ttf
lucon.ttf_5f.png,_,lucon.ttf
lucon.ttf_60.png,`,lucon.ttf
lucon.ttf_61.png,a,lucon.ttf
lucon.ttf_62.png,b,lucon.ttf
lucon.ttf_63.png,c,lucon.ttf
lucon.ttf_64.png,d,lucon.ttf
lucon.ttf_65.png,e,lucon.ttf
lucon.ttf_66.png,f,lucon.ttf
lucon.ttf_67.png,g,lucon.ttf
lucon.ttf_68.png,h,lucon.ttf
lucon.ttf_69.png,i,lucon.ttf
lucon.ttf_6a.png,j,lucon.ttf
lucon.ttf_6b.png,k,lucon.ttf
lucon.ttf_6c.png,l,lucon.ttf
lucon.ttf_6d.png,m,lucon.ttf
lucon.ttf_6e.png,n,lucon.ttf
lucon.ttf_6f.png,o,lucon.ttf
lucon.ttf_70.png,p,lucon.ttf
lucon.ttf_71.png,q,lucon.ttf
lucon.ttf_72.png,r,lucon.ttf
lucon.ttf_73.png,s,lucon.ttf
lucon.ttf_74.png,t,lucon.ttf
lucon.ttf_75.png,u,lucon.ttf
lucon.ttf_76.png,v,lucon.ttf
lucon.ttf_77.png,w,lucon.ttf
lucon.ttf_78.png,x,lucon.ttf
lucon.ttf_79.png,y,lucon.ttf
lucon.ttf_7a.png,z,lucon.ttf
lucon.ttf_7b.png,{,lucon.ttf
lucon.ttf_7c.png,|,lucon.ttf
lucon.ttf_7d.png,},lucon.ttf
lucon.ttf_7e.png,~,lucon.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_20.png, ,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_21.png,!,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_22.png,",CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_23.png,#,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_24.png,$,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_25.png,%,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_26.png,&,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_27.png,',CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_28.png,(,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_29.png,),CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_2a.png,*,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_2b.png,+,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_2c.png,,,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_2d.png,-,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_2e.png,.,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_2f.png,/,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_30.png,0,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_31.png,1,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_32.png,2,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_33.png,3,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_34.png,4,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_35.png,5,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_36.png,6,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_37.png,7,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_38.png,8,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_39.png,9,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_3a.png,:,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_3b.png,;,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_3c.png,<,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_3d.png,=,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_3e.png,>,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_3f.png,?,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_40.png,@,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_41.png,A,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_42.png,B,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_43.png,C,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_44.png,D,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_45.png,E,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_46.png,F,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_47.png,G,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_48.png,H,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_49.png,I,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_4a.png,J,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_4b.png,K,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_4c.png,L,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_4d.png,M,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_4e.png,N,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_4f.png,O,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_50.png,P,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_51.png,Q,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_52.png,R,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_53.png,S,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_54.png,T,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_55.png,U,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_56.png,V,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_57.png,W,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_58.png,X,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_59.png,Y,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_5a.png,Z,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_5b.png,[,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_5c.png,\,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_5d.png,],CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_5e.png,^,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_5f.png,_,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_60.png,`,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_61.png,a,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_62.png,b,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_63.png,c,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_64.png,d,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_65.png,e,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_66.png,f,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_67.png,g,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_68.png,h,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_69.png,i,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_6a.png,j,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_6b.png,k,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_6c.png,l,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_6d.png,m,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_6e.png,n,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_6f.png,o,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_70.png,p,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_71.png,q,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_72.png,r,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_73.png,s,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_74.png,t,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_75.png,u,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_76.png,v,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_77.png,w,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_78.png,x,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_79.png,y,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_7a.png,z,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_7b.png,{,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_7c.png,|,CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_7d.png,},CaskaydiaCoveNerdFontPropo-Light.ttf
CaskaydiaCoveNerdFontPropo-Light.ttf_7e.png,~,CaskaydiaCoveNerdFontPropo-Light.ttf
sylfaen.ttf_20.png, ,sylfaen.ttf
sylfaen.ttf_21.png,!,sylfaen.ttf
sylfaen.ttf_22.png,",sylfaen.ttf
sylfaen.ttf_23.png,#,sylfaen.ttf
sylfaen.ttf_24.png,$,sylfaen.ttf
sylfaen.ttf_25.png,%,sylfaen.ttf
sylfaen.ttf_26.png,&,sylfaen.ttf
sylfaen.ttf_27.png,',sylfaen.ttf
sylfaen.ttf_28.png,(,sylfaen.ttf
sylfaen.ttf_29.png,),sylfaen.ttf
sylfaen.ttf_2a.png,*,sylfaen.ttf
sylfaen.ttf_2b.png,+,sylfaen.ttf
sylfaen.ttf_2c.png,,,sylfaen.ttf
sylfaen.ttf_2d.png,-,sylfaen.ttf
sylfaen.ttf_2e.png,.,sylfaen.ttf
sylfaen.ttf_2f.png,/,sylfaen.ttf
sylfaen.ttf_30.png,0,sylfaen.ttf
sylfaen.ttf_31.png,1,sylfaen.ttf
sylfaen.ttf_32.png,2,sylfaen.ttf
sylfaen.ttf_33.png,3,sylfaen.ttf
sylfaen.ttf_34.png,4,sylfaen.ttf
sylfaen.ttf_35.png,5,sylfaen.ttf
sylfaen.ttf_36.png,6,sylfaen.ttf
sylfaen.ttf_37.png,7,sylfaen.ttf
sylfaen.ttf_38.png,8,sylfaen.ttf
sylfaen.ttf_39.png,9,sylfaen.ttf
sylfaen.ttf_3a.png,:,sylfaen.ttf
sylfaen.ttf_3b.png,;,sylfaen.ttf
sylfaen.ttf_3c.png,<,sylfaen.ttf
sylfaen.ttf_3d.png,=,sylfaen.ttf
sylfaen.ttf_3e.png,>,sylfaen.ttf
sylfaen.ttf_3f.png,?,sylfaen.ttf
sylfaen.ttf_40.png,@,sylfaen.ttf
sylfaen.ttf_41.png,A,sylfaen.ttf
sylfaen.ttf_42.png,B,sylfaen.ttf
sylfaen.ttf_43.png,C,sylfaen.ttf
sylfaen.ttf_44.png,D,sylfaen.ttf
sylfaen.ttf_45.png,E,sylfaen.ttf
sylfaen.ttf_46.png,F,sylfaen.ttf
sylfaen.ttf_47.png,G,sylfaen.ttf
sylfaen.ttf_48.png,H,sylfaen.ttf
sylfaen.ttf_49.png,I,sylfaen.ttf
sylfaen.ttf_4a.png,J,sylfaen.ttf
sylfaen.ttf_4b.png,K,sylfaen.ttf
sylfaen.ttf_4c.png,L,sylfaen.ttf
sylfaen.ttf_4d.png,M,sylfaen.ttf
sylfaen.ttf_4e.png,N,sylfaen.ttf
sylfaen.ttf_4f.png,O,sylfaen.ttf
sylfaen.ttf_50.png,P,sylfaen.ttf
sylfaen.ttf_51.png,Q,sylfaen.ttf
sylfaen.ttf_52.png,R,sylfaen.ttf
sylfaen.ttf_53.png,S,sylfaen.ttf
sylfaen.ttf_54.png,T,sylfaen.ttf
sylfaen.ttf_55.png,U,sylfaen.ttf
sylfaen.ttf_56.png,V,sylfaen.ttf
sylfaen.ttf_57.png,W,sylfaen.ttf
sylfaen.ttf_58.png,X,sylfaen.ttf
sylfaen.ttf_59.png,Y,sylfaen.ttf
sylfaen.ttf_5a.png,Z,sylfaen.ttf
sylfaen.ttf_5b.png,[,sylfaen.ttf
sylfaen.ttf_5c.png,\,sylfaen.ttf
sylfaen.ttf_5d.png,],sylfaen.ttf
sylfaen.ttf_5e.png,^,sylfaen.ttf
sylfaen.ttf_5f.png,_,sylfaen.ttf
sylfaen.ttf_60.png,`,sylfaen.ttf
sylfaen.ttf_61.png,a,sylfaen.ttf
sylfaen.ttf_62.png,b,sylfaen.ttf
sylfaen.ttf_63.png,c,sylfaen.ttf
sylfaen.ttf_64.png,d,sylfaen.ttf
sylfaen.ttf_65.png,e,sylfaen.ttf
sylfaen.ttf_66.png,f,sylfaen.ttf
sylfaen.ttf_67.png,g,sylfaen.ttf
sylfaen.ttf_68.png,h,sylfaen.ttf
sylfaen.ttf_69.png,i,sylfaen.ttf
sylfaen.ttf_6a.png,j,sylfaen.ttf
sylfaen.ttf_6b.png,k,sylfaen.ttf
sylfaen.ttf_6c.png,l,sylfaen.ttf
sylfaen.ttf_6d.png,m,sylfaen.ttf
sylfaen.ttf_6e.png,n,sylfaen.ttf
sylfaen.ttf_6f.png,o,sylfaen.ttf
sylfaen.ttf_70.png,p,sylfaen.ttf
sylfaen.ttf_71.png,q,sylfaen.ttf
sylfaen.ttf_72.png,r,sylfaen.ttf
sylfaen.ttf_73.png,s,sylfaen.ttf
sylfaen.ttf_74.png,t,sylfaen.ttf
sylfaen.ttf_75.png,u,sylfaen.ttf
sylfaen.ttf_76.png,v,sylfaen.ttf
sylfaen.ttf_77.png,w,sylfaen.ttf
sylfaen.ttf_78.png,x,sylfaen.ttf
sylfaen.ttf_79.png,y,sylfaen.ttf
sylfaen.ttf_7a.png,z,sylfaen.ttf
sylfaen.ttf_7b.png,{,sylfaen.ttf
sylfaen.ttf_7c.png,|,sylfaen.ttf
sylfaen.ttf_7d.png,},sylfaen.ttf
sylfaen.ttf_7e.png,~,sylfaen.ttf
JetBrainsMonoNLNerdFontPropo-BoldItalic.ttf_20.png, ,JetBrainsMonoNLNerdFontPropo-BoldItalic.ttf
JetBrainsMonoNLNerdFontPropo-BoldItalic.ttf_21.png,!,JetBrainsMonoNLNerdFontPropo-BoldItalic.ttf
